628,52.0-140.0,19,0.23,0.57,43,0.4
760,52.0-140.0,20,0.24,0.55,35,0.44
78,52.0-140.0,18,0.25,0.57,36,0.44
799,52.0-140.0,19,0.26,0.55,33,0.48
800,52.0-140.0,20,0.33,0.59,42,0.56
827,52.0-140.0,10,0.4,0.72,25,0.56
835,52.0-140.0,16,0.24,0.59,30,0.4
932,52.0-140.0,14,0.24,0.54,37,0.44
946,52.0-140.0,20,0.32,0.66,37,0.48
972,52.0-140.0,18,0.33,0.63,35,0.52
982,52.0-140.0,16,0.51,0.55,32,0.92
1004,52.0-143.0,15,0.33,0.48,28,0.68
1212,52.0-143.0,17,0.27,0.67,41,0.4
1216,52.0-143.0,15,0.36,0.64,34,0.56
1296,52.0-143.0,12,0.27,0.57,23,0.48
1312,52.0-143.0,13,0.22,0.5,29,0.44
1391,52.0-143.0,18,0.48,0.48,33,1.0
1419,52.0-143.0,15,0.26,0.66,30,0.4
1444,52.0-143.0,10,0.26,0.5,21,0.52
1496,52.0-143.0,16,0.22,0.51,26,0.44
1520,52.0-143.0,19,0.2,0.51,42,0.4
1537,52.0-143.0,13,0.2,0.51,38,0.4
1638,52.0-143.0,11,0.4,0.5,26,0.8
1700,52.0-143.0,15,0.19,0.48,38,0.4
1756,52.0-143.0,16,0.28,0.63,41,0.44
1807,52.0-143.0,20,0.39,0.57,32,0.68
1808,52.0-143.0,15,0.31,0.52,34,0.6
1880,52.0-143.0,14,0.2,0.51,26,0.4
1938,52.0-143.0,19,0.29,0.48,32,0.6
2082,52.0-143.0,19,0.2,0.49,39,0.4
2167,52.0-143.0,13,0.37,0.54,29,0.68
2170,52.0-143.0,18,0.29,0.52,39,0.56
2175,52.0-143.0,14,0.2,0.51,31,0.4
2239,52.0-143.0,14,0.49,0.61,27,0.8
2292,52.0-143.0,17,0.41,0.57,33,0.72
2293,52.0-143.0,13,0.28,0.54,38,0.52
2339,52.0-143.0,17,0.38,0.56,37,0.68
2354,52.0-143.0,11,0.24,0.46,22,0.52
2442,52.0-143.0,15,0.29,0.6,38,0.48
2493,52.0-143.0,19,0.48,0.5,39,0.96
2517,52.0-143.0,13,0.27,0.67,27,0.4
2541,52.0-143.0,11,0.22,0.5,29,0.44
2577,52.0-143.0,18,0.3,0.58,28,0.52
2673,52.0-143.0,19,0.23,0.53,35,0.44
381,52.0-143.0,13,0.32,0.58,38,0.56
472,52.0-143.0,18,0.5,0.63,33,0.8
51,52.0-143.0,14,0.24,0.59,33,0.4
687,52.0-143.0,17,0.33,0.59,40,0.56
711,52.0-143.0,17,0.34,0.57,31,0.6
736,52.0-143.0,12,0.35,0.55,23,0.64
80,52.0-143.0,13,0.45,0.49,28,0.92
800,52.0-143.0,15,0.47,0.59,40,0.8
932,52.0-143.0,18,0.24,0.54,34,0.44
944,52.0-143.0,10,0.38,0.53,28,0.72
972,52.0-143.0,13,0.3,0.63,24,0.48
113,53.0-112.0,17,0.33,0.55,34,0.6
1168,53.0-112.0,19,0.29,0.46,40,0.64
1215,53.0-112.0,10,0.21,0.53,29,0.4
1377,53.0-112.0,20,0.22,0.56,43,0.4
1392,53.0-112.0,18,0.18,0.46,32,0.4
1401,53.0-112.0,16,0.26,0.47,40,0.56
1412,53.0-112.0,14,0.35,0.55,37,0.64
1478,53.0-112.0,10,0.22,0.46,27,0.48
1637,53.0-112.0,19,0.24,0.59,40,0.4
1735,53.0-112.0,15,0.45,0.49,29,0.92
176,53.0-112.0,17,0.43,0.54,37,0.8
192,53.0-112.0,20,0.23,0.58,39,0.4
2031,53.0-112.0,13,0.22,0.56,29,0.4
2068,53.0-112.0,13,0.28,0.54,38,0.52
2101,53.0-112.0,11,0.42,0.58,27,0.72
2160,53.0-112.0,13,0.44,0.46,36,0.96
2233,53.0-112.0,19,0.22,0.5,33,0.44
2263,53.0-112.0,16,0.36,0.53,26,0.68
2561,53.0-112.0,11,0.45,0.59,28,0.76
338,53.0-112.0,20,0.58,0.6,44,0.96
343,53.0-112.0,20,0.24,0.55,44,0.44
389,53.0-112.0,15,0.48,0.6,29,0.8
52,53.0-112.0,13,0.45,0.56,24,0.8
632,53.0-112.0,15,0.25,0.52,29,0.48
644,53.0-112.0,13,0.24,0.61,28,0.4
753,53.0-112.0,14,0.21,0.48,26,0.44
113,53.0-113.0,10,0.46,0.55,31,0.84
1168,53.0-113.0,18,0.29,0.46,31,0.64
1215,53.0-113.0,20,0.21,0.53,42,0.4
1377,53.0-113.0,14,0.22,0.56,36,0.4
1392,53.0-113.0,15,0.18,0.46,30,0.4
1401,53.0-113.0,14,0.26,0.47,29,0.56
1412,53.0-113.0,16,0.55,0.55,41,1.0
1478,53.0-113.0,12,0.29,0.46,22,0.64
1493,53.0-113.0,11,0.39,0.49,31,0.8
1735,53.0-113.0,17,0.45,0.49,27,0.92
176,53.0-113.0,11,0.3,0.54,34,0.56
192,53.0-113.0,12,0.53,0.58,31,0.92
2006,53.0-113.0,14,0.5,0.52,26,0.96
2031,53.0-113.0,16,0.22,0.56,39,0.4
2068,53.0-113.0,10,0.32,0.54,25,0.6
2101,53.0-113.0,18,0.42,0.58,43,0.72
2160,53.0-113.0,19,0.44,0.46,34,0.96
2233,53.0-113.0,17,0.32,0.5,36,0.64
2263,53.0-113.0,18,0.38,0.53,42,0.72
2268,53.0-113.0,18,0.21,0.53,33,0.4
247,53.0-113.0,18,0.23,0.58,32,0.4
2561,53.0-113.0,20,0.45,0.59,33,0.76
338,53.0-113.0,12,0.58,0.6,27,0.96
343,53.0-113.0,13,0.26,0.55,24,0.48
389,53.0-113.0,12,0.48,0.6,34,0.8
52,53.0-113.0,17,0.47,0.56,32,0.84
620,53.0-113.0,10,0.58,0.58,34,1.0
632,53.0-113.0,10,0.25,0.52,23,0.48
644,53.0-113.0,11,0.27,0.61,30,0.44
751,53.0-113.0,19,0.63,0.66,43,0.96
753,53.0-113.0,18,0.21,0.48,37,0.44
1078,53.0-116.0,15,0.46,0.64,28,0.72
113,53.0-116.0,17,0.35,0.55,38,0.64
1168,53.0-116.0,16,0.22,0.46,36,0.48
1229,53.0-116.0,20,0.27,0.52,35,0.52
1269,53.0-116.0,17,0.27,0.57,37,0.48
1274,53.0-116.0,16,0.43,0.57,31,0.76
1307,53.0-116.0,19,0.24,0.6,38,0.4
1377,53.0-116.0,15,0.25,0.56,25,0.44
1423,53.0-116.0,19,0.24,0.6,34,0.4
1424,53.0-116.0,10,0.22,0.55,25,0.4
1461,53.0-116.0,11,0.24,0.61,29,0.4
1478,53.0-116.0,19,0.28,0.46,40,0.6
1584,53.0-116.0,15,0.28,0.44,33,0.64
1673,53.0-116.0,20,0.34,0.5,30,0.68
1687,53.0-116.0,17,0.26,0.55,30,0.48
1709,53.0-116.0,13,0.37,0.55,26,0.68
1825,53.0-116.0,17,0.21,0.53,39,0.4
1832,53.0-116.0,13,0.48,0.57,37,0.84
1851,53.0-116.0,19,0.24,0.59,40,0.4
1893,53.0-116.0,19,0.21,0.52,29,0.4
1947,53.0-116.0,18,0.28,0.43,36,0.64
1949,53.0-116.0,16,0.28,0.58,30,0.48
1974,53.0-116.0,19,0.22,0.51,39,0.44
2003,53.0-116.0,10,0.48,0.57,35,0.84
2014,53.0-116.0,20,0.22,0.55,38,0.4
2029,53.0-116.0,19,0.29,0.56,43,0.52
2068,53.0-116.0,20,0.39,0.54,45,0.72
2090,53.0-116.0,14,0.24,0.47,37,0.52
2091,53.0-116.0,12,0.2,0.45,34,0.44
2138,53.0-116.0,19,0.22,0.46,36,0.48
2152,53.0-116.0,17,0.46,0.58,42,0.8
2161,53.0-116.0,16,0.25,0.52,37,0.48
2233,53.0-116.0,16,0.22,0.5,37,0.44
2288,53.0-116.0,16,0.23,0.45,39,0.52
2372,53.0-116.0,13,0.32,0.62,31,0.52
2415,53.0-116.0,20,0.31,0.56,32,0.56
2440,53.0-116.0,11,0.22,0.56,34,0.4
247,53.0-116.0,18,0.26,0.58,36,0.44
2484,53.0-116.0,13,0.24,0.5,35,0.48
2513,53.0-116.0,20,0.26,0.6,42,0.44
2651,53.0-116.0,11,0.25,0.41,35,0.6
343,53.0-116.0,18,0.44,0.55,40,0.8
359,53.0-116.0,14,0.27,0.61,31,0.44
465,53.0-116.0,11,0.24,0.61,25,0.4
510,53.0-116.0,20,0.32,0.58,41,0.56
544,53.0-116.0,11,0.23,0.58,27,0.4
629,53.0-116.0,12,0.55,0.62,30,0.88
673,53.0-116.0,11,0.53,0.6,30,0.88
752,53.0-116.0,17,0.29,0.67,30,0.44
753,53.0-116.0,14,0.21,0.48,27,0.44
774,53.0-116.0,15,0.31,0.6,40,0.52
835,53.0-116.0,18,0.24,0.59,33,0.4
836,53.0-116.0,18,0.29,0.56,30,0.52
840,53.0-116.0,12,0.28,0.58,23,0.48
853,53.0-116.0,19,0.28,0.5,32,0.56
896,53.0-116.0,17,0.3,0.58,30,0.52
924,53.0-116.0,12,0.27,0.68,23,0.4
993,53.0-116.0,16,0.23,0.53,39,0.44
1071,53.0-117.0,19,0.24,0.6,41,0.4
1078,53.0-117.0,18,0.56,0.64,40,0.88
1102,53.0-117.0,18,0.42,0.53,40,0.8
1229,53.0-117.0,10,0.42,0.52,34,0.8
1269,53.0-117.0,10,0.32,0.57,27,0.56
1274,53.0-117.0,16,0.25,0.57,30,0.44
1350,53.0-117.0,10,0.27,0.57,29,0.48
1423,53.0-117.0,10,0.26,0.6,32,0.44
1424,53.0-117.0,16,0.26,0.55,30,0.48
1461,53.0-117.0,19,0.24,0.61,43,0.4
1489,53.0-117.0,20,0.23,0.57,44,0.4
149,53.0-117.0,17,0.55,0.6,33,0.92
1584,53.0-117.0,13,0.35,0.44,35,0.8
1673,53.0-117.0,11,0.4,0.5,30,0.8
1687,53.0-117.0,13,0.26,0.55,35,0.48
1709,53.0-117.0,18,0.33,0.55,37,0.6
1825,53.0-117.0,16,0.21,0.53,40,0.4
1832,53.0-117.0,17,0.43,0.57,40,0.76
189,53.0-117.0,18,0.26,0.65,37,0.4
1893,53.0-117.0,12,0.21,0.52,24,0.4
1947,53.0-117.0,15,0.26,0.43,31,0.6
1949,53.0-117.0,10,0.28,0.58,32,0.48
2,53.0-117.0,12,0.31,0.6,25,0.52
2003,53.0-117.0,18,0.46,0.57,29,0.8
2014,53.0-117.0,11,0.26,0.55,25,0.48
2029,53.0-117.0,11,0.29,0.56,25,0.52
2068,53.0-117.0,20,0.39,0.54,42,0.72
2090,53.0-117.0,14,0.32,0.47,36,0.68
2091,53.0-117.0,17,0.27,0.45,29,0.6
2152,53.0-117.0,16,0.37,0.58,29,0.64
2161,53.0-117.0,15,0.37,0.52,30,0.72
2233,53.0-117.0,14,0.2,0.5,29,0.4
2264,53.0-117.0,12,0.34,0.71,26,0.48
2288,53.0-117.0,17,0.23,0.45,28,0.52
2372,53.0-117.0,11,0.52,0.62,30,0.84
2415,53.0-117.0,10,0.36,0.56,31,0.64
247,53.0-117.0,10,0.28,0.58,34,0.48
2484,53.0-117.0,19,0.22,0.5,30,0.44
2513,53.0-117.0,11,0.26,0.6,28,0.44
2561,53.0-117.0,19,0.24,0.59,34,0.4
2651,53.0-117.0,14,0.2,0.41,26,0.48
338,53.0-117.0,19,0.24,0.6,33,0.4
343,53.0-117.0,11,0.31,0.55,31,0.56
359,53.0-117.0,12,0.32,0.61,37,0.52
417,53.0-117.0,20,0.23,0.58,41,0.4
449,53.0-117.0,20,0.32,0.62,42,0.52
510,53.0-117.0,16,0.35,0.58,28,0.6
544,53.0-117.0,14,0.3,0.58,37,0.52
629,53.0-117.0,17,0.55,0.62,35,0.88
673,53.0-117.0,20,0.48,0.6,44,0.8
740,53.0-117.0,12,0.23,0.58,27,0.4
753,53.0-117.0,12,0.19,0.48,34,0.4
769,53.0-117.0,12,0.24,0.59,30,0.4
774,53.0-117.0,10,0.31,0.6,29,0.52
835,53.0-117.0,18,0.28,0.59,29,0.48
836,53.0-117.0,13,0.34,0.56,37,0.6
837,53.0-117.0,19,0.28,0.54,34,0.52
840,53.0-117.0,11,0.42,0.58,21,0.72
853,53.0-117.0,20,0.24,0.5,38,0.48
891,53.0-117.0,14,0.24,0.6,30,0.4
896,53.0-117.0,16,0.3,0.58,30,0.52
993,53.0-117.0,15,0.28,0.53,37,0.52
103,53.0-120.0,13,0.29,0.73,26,0.4
1069,53.0-120.0,17,0.29,0.66,40,0.44
1078,53.0-120.0,13,0.33,0.64,28,0.52
1102,53.0-120.0,13,0.36,0.53,32,0.68
1135,53.0-120.0,12,0.27,0.48,27,0.56
1269,53.0-120.0,10,0.27,0.57,24,0.48
1274,53.0-120.0,11,0.27,0.57,28,0.48
1294,53.0-120.0,20,0.28,0.64,45,0.44
1364,53.0-120.0,20,0.29,0.67,44,0.44
1418,53.0-120.0,10,0.34,0.56,26,0.6
1424,53.0-120.0,19,0.24,0.55,38,0.44
1435,53.0-120.0,18,0.22,0.56,38,0.4
1478,53.0-120.0,20,0.26,0.46,41,0.56
1487,53.0-120.0,14,0.22,0.49,39,0.44
1524,53.0-120.0,19,0.27,0.62,43,0.44
1548,53.0-120.0,11,0.21,0.53,30,0.4
1552,53.0-120.0,12,0.22,0.54,34,0.4
1576,53.0-120.0,16,0.27,0.56,38,0.48
1584,53.0-120.0,12,0.42,0.44,28,0.96
1607,53.0-120.0,17,0.3,0.47,29,0.64
1673,53.0-120.0,15,0.42,0.5,30,0.84
1687,53.0-120.0,15,0.42,0.55,38,0.76
1709,53.0-120.0,15,0.26,0.55,34,0.48
1832,53.0-120.0,13,0.3,0.57,27,0.52
189,53.0-120.0,12,0.34,0.65,31,0.52
1893,53.0-120.0,11,0.23,0.52,27,0.44
1896,53.0-120.0,20,0.29,0.6,39,0.48
1947,53.0-120.0,14,0.17,0.43,30,0.4
1964,53.0-120.0,13,0.3,0.53,29,0.56
1965,53.0-120.0,17,0.22,0.5,30,0.44
1974,53.0-120.0,11,0.29,0.51,28,0.56
2,53.0-120.0,12,0.41,0.6,30,0.68
2014,53.0-120.0,16,0.26,0.55,26,0.48
2068,53.0-120.0,14,0.22,0.54,32,0.4
2090,53.0-120.0,11,0.36,0.47,27,0.76
2091,53.0-120.0,14,0.32,0.45,30,0.72
2107,53.0-120.0,11,0.54,0.59,36,0.92
2161,53.0-120.0,16,0.46,0.52,31,0.88
2233,53.0-120.0,19,0.2,0.5,41,0.4
2264,53.0-120.0,19,0.31,0.71,32,0.44
2288,53.0-120.0,14,0.29,0.45,24,0.64
2303,53.0-120.0,15,0.23,0.52,25,0.44
2372,53.0-120.0,12,0.57,0.62,27,0.92
2415,53.0-120.0,20,0.38,0.56,34,0.68
2484,53.0-120.0,18,0.3,0.5,36,0.6
2606,53.0-120.0,15,0.47,0.53,30,0.88
338,53.0-120.0,17,0.24,0.6,41,0.4
343,53.0-120.0,18,0.35,0.55,38,0.64
359,53.0-120.0,13,0.46,0.61,35,0.76
446,53.0-120.0,15,0.29,0.66,36,0.44
449,53.0-120.0,19,0.27,0.62,32,0.44
465,53.0-120.0,15,0.24,0.61,25,0.4
525,53.0-120.0,13,0.26,0.58,25,0.44
544,53.0-120.0,13,0.39,0.58,26,0.68
621,53.0-120.0,10,0.2,0.5,26,0.4
673,53.0-120.0,16,0.34,0.6,41,0.56
730,53.0-120.0,13,0.23,0.58,31,0.4
753,53.0-120.0,14,0.19,0.48,38,0.4
836,53.0-120.0,13,0.22,0.56,23,0.4
837,53.0-120.0,11,0.22,0.54,29,0.4
840,53.0-120.0,13,0.42,0.58,28,0.72
891,53.0-120.0,13,0.29,0.6,36,0.48
896,53.0-120.0,12,0.3,0.58,34,0.52
920,53.0-120.0,17,0.3,0.53,38,0.56
927,53.0-120.0,12,0.56,0.61,24,0.92
993,53.0-120.0,19,0.21,0.53,34,0.4
103,53.0-124.0,13,0.35,0.73,28,0.48
1037,53.0-124.0,13,0.27,0.68,35,0.4
1049,53.0-124.0,17,0.22,0.56,33,0.4
1067,53.0-124.0,14,0.39,0.69,38,0.56
1069,53.0-124.0,11,0.29,0.66,29,0.44
108,53.0-124.0,11,0.26,0.54,24,0.48
113,53.0-124.0,16,0.22,0.55,37,0.4
1152,53.0-124.0,19,0.41,0.6,30,0.68
1216,53.0-124.0,13,0.28,0.64,29,0.44
1239,53.0-124.0,10,0.23,0.58,32,0.4
1253,53.0-124.0,15,0.29,0.6,29,0.48
1260,53.0-124.0,18,0.34,0.56,33,0.6
1274,53.0-124.0,17,0.32,0.57,40,0.56
1278,53.0-124.0,11,0.3,0.68,22,0.44
1286,53.0-124.0,19,0.28,0.69,38,0.4
1298,53.0-124.0,11,0.49,0.65,36,0.76
1309,53.0-124.0,10,0.26,0.58,34,0.44
1317,53.0-124.0,11,0.26,0.66,23,0.4
1322,53.0-124.0,18,0.36,0.64,29,0.56
135,53.0-124.0,16,0.27,0.56,37,0.48
1350,53.0-124.0,11,0.25,0.57,30,0.44
1355,53.0-124.0,18,0.22,0.54,30,0.4
1356,53.0-124.0,11,0.32,0.61,30,0.52
1418,53.0-124.0,20,0.22,0.56,33,0.4
148,53.0-124.0,19,0.26,0.6,31,0.44
1527,53.0-124.0,20,0.3,0.63,38,0.48
1598,53.0-124.0,15,0.28,0.71,30,0.4
1641,53.0-124.0,16,0.33,0.59,41,0.56
1756,53.0-124.0,15,0.25,0.63,26,0.4
1771,53.0-124.0,16,0.28,0.64,37,0.44
1772,53.0-124.0,10,0.34,0.66,22,0.52
1775,53.0-124.0,16,0.26,0.65,34,0.4
1777,53.0-124.0,19,0.34,0.71,40,0.48
1779,53.0-124.0,16,0.28,0.64,26,0.44
1792,53.0-124.0,15,0.27,0.62,40,0.44
1814,53.0-124.0,10,0.33,0.63,35,0.52
1832,53.0-124.0,18,0.23,0.57,35,0.4
1857,53.0-124.0,13,0.25,0.56,36,0.44
1893,53.0-124.0,10,0.21,0.52,32,0.4
1902,53.0-124.0,15,0.23,0.57,33,0.4
1935,53.0-124.0,11,0.22,0.56,31,0.4
1955,53.0-124.0,11,0.32,0.67,21,0.48
1975,53.0-124.0,16,0.28,0.59,32,0.48
2005,53.0-124.0,19,0.24,0.59,42,0.4
2014,53.0-124.0,18,0.24,0.55,40,0.44
2028,53.0-124.0,18,0.38,0.64,43,0.6
2039,53.0-124.0,16,0.24,0.59,38,0.4
2045,53.0-124.0,10,0.22,0.55,28,0.4
2055,53.0-124.0,13,0.32,0.67,31,0.48
2057,53.0-124.0,13,0.28,0.59,37,0.48
2068,53.0-124.0,13,0.24,0.54,23,0.44
208,53.0-124.0,10,0.22,0.55,25,0.4
2092,53.0-124.0,17,0.24,0.54,28,0.44
2101,53.0-124.0,15,0.23,0.58,31,0.4
2145,53.0-124.0,18,0.3,0.63,34,0.48
2148,53.0-124.0,20,0.27,0.52,31,0.52
2151,53.0-124.0,14,0.26,0.59,32,0.44
2173,53.0-124.0,19,0.33,0.69,44,0.48
2216,53.0-124.0,10,0.28,0.59,30,0.48
2233,53.0-124.0,12,0.26,0.5,22,0.52
2246,53.0-124.0,15,0.28,0.63,36,0.44
2247,53.0-124.0,10,0.39,0.61,28,0.64
2250,53.0-124.0,16,0.36,0.56,38,0.64
2258,53.0-124.0,18,0.26,0.59,34,0.44
2266,53.0-124.0,20,0.33,0.63,35,0.52
2274,53.0-124.0,18,0.27,0.61,36,0.44
2275,53.0-124.0,13,0.31,0.78,26,0.4
2314,53.0-124.0,17,0.27,0.68,42,0.4
2319,53.0-124.0,14,0.35,0.67,30,0.52
232,53.0-124.0,16,0.26,0.58,28,0.44
2324,53.0-124.0,15,0.31,0.56,38,0.56
2372,53.0-124.0,16,0.35,0.62,33,0.56
2418,53.0-124.0,16,0.34,0.71,27,0.48
2425,53.0-124.0,20,0.26,0.55,32,0.48
2440,53.0-124.0,14,0.22,0.56,29,0.4
2441,53.0-124.0,12,0.26,0.66,32,0.4
2445,53.0-124.0,14,0.3,0.68,28,0.44
2495,53.0-124.0,15,0.23,0.58,39,0.4
2500,53.0-124.0,10,0.25,0.62,23,0.4
2549,53.0-124.0,18,0.24,0.6,43,0.4
2571,53.0-124.0,14,0.33,0.63,25,0.52
258,53.0-124.0,15,0.26,0.59,31,0.44
2601,53.0-124.0,15,0.19,0.47,35,0.4
261,53.0-124.0,11,0.32,0.67,29,0.48
2663,53.0-124.0,17,0.23,0.53,27,0.44
268,53.0-124.0,17,0.22,0.56,33,0.4
279,53.0-124.0,10,0.3,0.54,35,0.56
304,53.0-124.0,19,0.3,0.62,39,0.48
417,53.0-124.0,17,0.23,0.58,31,0.4
425,53.0-124.0,16,0.28,0.69,34,0.4
428,53.0-124.0,12,0.26,0.58,36,0.44
446,53.0-124.0,13,0.29,0.66,36,0.44
465,53.0-124.0,13,0.29,0.61,37,0.48
510,53.0-124.0,19,0.35,0.58,29,0.6
562,53.0-124.0,10,0.28,0.59,30,0.48
571,53.0-124.0,12,0.29,0.6,26,0.48
588,53.0-124.0,13,0.36,0.64,26,0.56
62,53.0-124.0,16,0.44,0.64,41,0.68
620,53.0-124.0,20,0.28,0.58,42,0.48
624,53.0-124.0,19,0.27,0.62,44,0.44
629,53.0-124.0,15,0.27,0.62,35,0.44
640,53.0-124.0,15,0.25,0.57,40,0.44
644,53.0-124.0,10,0.24,0.61,35,0.4
649,53.0-124.0,18,0.28,0.58,34,0.48
660,53.0-124.0,14,0.27,0.61,37,0.44
671,53.0-124.0,10,0.34,0.71,30,0.48
699,53.0-124.0,15,0.26,0.65,36,0.4
705,53.0-124.0,18,0.27,0.61,31,0.44
741,53.0-124.0,16,0.28,0.59,39,0.48
770,53.0-124.0,15,0.23,0.58,30,0.4
791,53.0-124.0,15,0.27,0.62,39,0.44
799,53.0-124.0,12,0.26,0.55,26,0.48
8,53.0-124.0,11,0.29,0.6,22,0.48
810,53.0-124.0,14,0.3,0.58,38,0.52
831,53.0-124.0,20,0.39,0.65,39,0.6
839,53.0-124.0,17,0.28,0.58,42,0.48
840,53.0-124.0,13,0.28,0.58,27,0.48
861,53.0-124.0,10,0.34,0.65,22,0.52
876,53.0-124.0,12,0.36,0.74,30,0.48
891,53.0-124.0,18,0.26,0.6,31,0.44
902,53.0-124.0,20,0.4,0.66,30,0.6
916,53.0-124.0,19,0.28,0.63,29,0.44
933,53.0-124.0,19,0.29,0.6,38,0.48
934,53.0-124.0,16,0.42,0.59,28,0.72
945,53.0-124.0,11,0.22,0.54,23,0.4
946,53.0-124.0,18,0.26,0.66,28,0.4
947,53.0-124.0,20,0.3,0.63,40,0.48
973,53.0-124.0,10,0.29,0.56,29,0.52
1004,53.0-140.0,17,0.4,0.48,42,0.84
1060,53.0-140.0,18,0.24,0.6,39,0.4
1074,53.0-140.0,12,0.29,0.67,34,0.44
1085,53.0-140.0,16,0.26,0.66,38,0.4
1101,53.0-140.0,11,0.2,0.5,34,0.4
1124,53.0-140.0,14,0.3,0.5,34,0.6
1144,53.0-140.0,20,0.47,0.65,37,0.72
1212,53.0-140.0,13,0.43,0.67,36,0.64
1216,53.0-140.0,19,0.38,0.64,33,0.6
1292,53.0-140.0,10,0.23,0.53,21,0.44
1298,53.0-140.0,16,0.26,0.65,34,0.4
1342,53.0-140.0,11,0.36,0.5,24,0.72
1363,53.0-140.0,17,0.29,0.52,33,0.56
1444,53.0-140.0,20,0.22,0.5,37,0.44
1471,53.0-140.0,18,0.51,0.53,41,0.96
1475,53.0-140.0,17,0.26,0.59,33,0.44
1496,53.0-140.0,17,0.27,0.51,38,0.52
150,53.0-140.0,14,0.22,0.56,37,0.4
1518,53.0-140.0,16,0.23,0.44,41,0.52
1520,53.0-140.0,19,0.22,0.51,38,0.44
1537,53.0-140.0,12,0.31,0.51,23,0.6
1589,53.0-140.0,14,0.23,0.47,31,0.48
1618,53.0-140.0,15,0.21,0.53,25,0.4
1652,53.0-140.0,20,0.24,0.49,38,0.48
1677,53.0-140.0,12,0.21,0.53,33,0.4
1688,53.0-140.0,13,0.22,0.54,33,0.4
1706,53.0-140.0,12,0.25,0.57,24,0.44
1720,53.0-140.0,12,0.57,0.59,30,0.96
1734,53.0-140.0,18,0.26,0.54,31,0.48
1756,53.0-140.0,17,0.4,0.63,34,0.64
1792,53.0-140.0,20,0.42,0.62,36,0.68
1808,53.0-140.0,11,0.33,0.52,22,0.64
1813,53.0-140.0,19,0.2,0.46,39,0.44
1862,53.0-140.0,17,0.19,0.47,31,0.4
1884,53.0-140.0,16,0.17,0.43,40,0.4
1902,53.0-140.0,20,0.23,0.57,45,0.4
1912,53.0-140.0,16,0.21,0.48,40,0.44
1938,53.0-140.0,14,0.21,0.48,33,0.44
1954,53.0-140.0,14,0.21,0.53,36,0.4
1965,53.0-140.0,10,0.26,0.5,23,0.52
2035,53.0-140.0,16,0.3,0.68,33,0.44
2085,53.0-140.0,13,0.32,0.67,30,0.48
2138,53.0-140.0,17,0.2,0.46,35,0.44
2187,53.0-140.0,16,0.22,0.55,33,0.4
2239,53.0-140.0,19,0.49,0.61,37,0.8
2247,53.0-140.0,12,0.24,0.61,28,0.4
2248,53.0-140.0,18,0.29,0.66,29,0.44
2257,53.0-140.0,17,0.2,0.51,29,0.4
2293,53.0-140.0,17,0.26,0.54,29,0.48
2319,53.0-140.0,10,0.43,0.67,30,0.64
2349,53.0-140.0,10,0.29,0.61,30,0.48
2386,53.0-140.0,18,0.26,0.6,32,0.44
2397,53.0-140.0,14,0.22,0.54,25,0.4
2423,53.0-140.0,12,0.27,0.52,29,0.52
2493,53.0-140.0,13,0.28,0.5,36,0.56
2526,53.0-140.0,14,0.47,0.59,39,0.8
2541,53.0-140.0,13,0.22,0.5,34,0.44
2544,53.0-140.0,15,0.2,0.42,34,0.48
2550,53.0-140.0,15,0.26,0.6,39,0.44
2595,53.0-140.0,18,0.46,0.57,33,0.8
2645,53.0-140.0,12,0.23,0.58,26,0.4
2649,53.0-140.0,20,0.22,0.54,42,0.4
2663,53.0-140.0,15,0.21,0.53,35,0.4
2668,53.0-140.0,18,0.38,0.59,38,0.64
2669,53.0-140.0,17,0.22,0.56,38,0.4
2673,53.0-140.0,16,0.21,0.53,34,0.4
2710,53.0-140.0,13,0.49,0.58,27,0.84
2712,53.0-140.0,10,0.31,0.6,31,0.52
314,53.0-140.0,11,0.24,0.55,34,0.44
381,53.0-140.0,14,0.35,0.58,24,0.6
430,53.0-140.0,20,0.25,0.56,43,0.44
496,53.0-140.0,20,0.23,0.58,45,0.4
51,53.0-140.0,15,0.24,0.59,36,0.4
595,53.0-140.0,15,0.38,0.6,40,0.64
619,53.0-140.0,12,0.24,0.6,32,0.4
660,53.0-140.0,20,0.34,0.61,45,0.56
711,53.0-140.0,18,0.5,0.57,38,0.88
731,53.0-140.0,10,0.29,0.61,27,0.48
756,53.0-140.0,13,0.24,0.61,37,0.4
800,53.0-140.0,10,0.31,0.59,32,0.52
806,53.0-140.0,10,0.32,0.61,25,0.52
812,53.0-140.0,14,0.19,0.48,25,0.4
827,53.0-140.0,10,0.35,0.72,24,0.48
887,53.0-140.0,10,0.23,0.47,21,0.48
947,53.0-140.0,18,0.3,0.63,29,0.48
971,53.0-140.0,12,0.22,0.49,30,0.44
972,53.0-140.0,13,0.45,0.63,30,0.72
982,53.0-140.0,18,0.55,0.55,31,1.0
987,53.0-140.0,20,0.25,0.57,45,0.44
989,53.0-140.0,16,0.26,0.59,26,0.44
1125,54.0-114.0,10,0.41,0.54,21,0.76
113,54.0-114.0,15,0.4,0.55,35,0.72
1168,54.0-114.0,18,0.24,0.46,38,0.52
1215,54.0-114.0,14,0.21,0.53,35,0.4
1392,54.0-114.0,15,0.18,0.46,35,0.4
1401,54.0-114.0,11,0.3,0.47,24,0.64
1412,54.0-114.0,11,0.55,0.55,30,1.0
1478,54.0-114.0,19,0.31,0.46,40,0.68
1493,54.0-114.0,18,0.27,0.49,42,0.56
